href,title,compound,layout,gross_floor_area,distribute,floor,structure,rent_per_month,added_at,total_views,subway_line,subway_station,subway_distance
https://tj.lianjia.com/zufang/101102016844.html,天华里温馨两室，拎包入住。价格有商量，欢迎来电,天华里,2室1厅,92平米,华苑租房,低楼层(共25层),板楼,南 北,3100,2017.10.28,10,,,,2017-11-06
https://tj.lianjia.com/zufang/101102009445.html,大悦公寓 精装全齐 物业管理到位 随时看房,大悦公寓,1室0厅,42平米,兴南街租房,低楼层(共28层),塔楼,西南,3000,2017.11.02,16,2,鼓楼,565,2017-11-06
https://tj.lianjia.com/zufang/101101397587.html,互助西里 拎包入住 家电齐全 家的感觉,互助西里,2室1厅,75平米,中山门街租房,中楼层(共7层),板楼,南 北,2000,2017.10.31,8,2017-11-06
https://tj.lianjia.com/zufang/101102161525.html,景兴西里 一室一厅 户型方正 居住舒适,景兴西里,1室1厅,39平米,挂甲寺租房,中楼层(共8层),板楼,西,1800,2017.11.02,7,1,南楼,732,2017-11-06
https://tj.lianjia.com/zufang/101102180779.html,宝德里交通便利 小区环境干净舒适 适合居住,宝德里,1室1厅,37平米,大营门租房,中楼层(共7层),板楼,西,1900,2017.10.30,4,1,下瓦房,817,2017-11-06
https://tj.lianjia.com/zufang/101102184142.html,精装皓日园1室 家具家电都全 随时看房,五一阳光皓日园,1室1厅,42平米,天塔街租房,中楼层(共16层),板楼,北,2400,2017.11.04,5,,,,2017-11-06
https://tj.lianjia.com/zufang/101102190700.html,兰景园一室一厅出行方便环境舒适,兰景园,1室1厅,61平米,铁东路租房,低楼层(共34层),板楼,南,1600,2017.10.28,5,,,,2017-11-06
https://tj.lianjia.com/zufang/101101512047.html,盛世嘉园 交通便利  户型规整  视野较好,盛世嘉园,2室1厅,76平米,常州道租房,高楼层(共6层),板楼,南 北,2000,2017.11.06,2,,,,2017-11-06
https://tj.lianjia.com/zufang/101102176308.html,罗江西里小区 交通便利 小区环境干净舒适 适合居,罗江西里,1室0厅,21平米,嘉陵道街租房,中楼层(共5层),板楼,北,800,2017.11.04,7,6,宜宾道,645,2017-11-06
https://tj.lianjia.com/zufang/101102178219.html,东海花园，高楼层，家具家电齐全的一室,东海花园,1室1厅,61平米,新开河租房,高楼层(共7层),板楼,南 北,1800,2017.10.27,6,,,,2017-11-06
https://tj.lianjia.com/zufang/101102189456.html,"交通方便，房子装修不错，家具家电全齐,",诚基经贸中心,1室1厅,54平米,体育馆街租房,低楼层(共50层),塔楼,东,1800,2017.11.01,7,1,营口道,459,2017-11-06
https://tj.lianjia.com/zufang/101102211217.html,来安里 1室1厅 1700元,来安里,1室1厅,42平米,上杭路租房,高楼层(共6层),板楼,南,1700,2017.11.03,4,,,,2017-11-06
https://tj.lianjia.com/zufang/101102194779.html,交通便利， 环境整洁， 出行方便 ，诚心出租,诚基经贸中心,1室1厅,60平米,体育馆街租房,低楼层(共50层),塔楼,南,2000,2017.11.05,7,1,营口道,459,2017-11-06
https://tj.lianjia.com/zufang/101102206071.html,居华里 2室1厅 2300元,居华里,2室1厅,60平米,华苑租房,中楼层(共6层),板楼,南 北,2300,2017.10.29,12,,,,2017-11-06
https://tj.lianjia.com/zufang/101102175387.html,新义信里 2室一厅一厨一卫 简单装修,新义信里,2室1厅,48平米,大王庄租房,高楼层(共7层),板楼,南 北,2300,2017.11.06,5,2017-11-06
https://tj.lianjia.com/zufang/101102179381.html,彩虹花园精装一室，业主急租，家电全新，看房随时,彩虹花园,1室1厅,55平米,体育中心街租房,低楼层(共6层),板楼,南 北,2400,2017.11.05,8,,,,2017-11-06
https://tj.lianjia.com/zufang/101102183528.html,天华里 2室1厅 2500元,天华里,2室1厅,77平米,华苑租房,高楼层(共6层),板楼,南 北,2500,2017.11.04,6,,,,2017-11-06
https://tj.lianjia.com/zufang/101102191641.html,南北通透      少见房源     小区安静,荷香园,2室1厅,70平米,杭州道租房,低楼层(共6层),板楼,南 北,2200,2017.11.01,6,,,,2017-11-06
https://tj.lianjia.com/zufang/101102211304.html,来安里 交通便利 户型规整 视野较好,来安里,1室1厅,24平米,上杭路租房,中楼层(共6层),板楼,南,1400,2017.10.31,6,,,,2017-11-06
https://tj.lianjia.com/zufang/101102165157.html,昆俞欣园 自带车位 房屋精装修,昆俞欣园,2室1厅,84平米,华明镇租房,中楼层(共11层),板楼,南,2000,2017.11.05,6,,,,2017-11-06
